Request id,Pickup point,Driver id,Status,Request time,Drop time,Request time-date,Drop time-date
2882,City,NA,No Cars Available,05:58:33,NA,13-07-2016,NA
2893,City,NA,No Cars Available,06:04:20,NA,13-07-2016,NA
2904,City,NA,No Cars Available,06:07:12,NA,13-07-2016,NA
2915,City,NA,No Cars Available,06:20:39,NA,13-07-2016,NA
2921,City,NA,No Cars Available,06:20:53,NA,13-07-2016,NA
2925,City,NA,No Cars Available,06:21:43,NA,13-07-2016,NA
2930,City,NA,No Cars Available,06:26:50,NA,13-07-2016,NA
2949,City,NA,No Cars Available,06:40:38,NA,13-07-2016,NA
2955,City,NA,No Cars Available,06:41:50,NA,13-07-2016,NA
2954,City,NA,No Cars Available,06:44:03,NA,13-07-2016,NA
2976,City,NA,No Cars Available,06:50:44,NA,13-07-2016,NA
2967,City,NA,No Cars Available,06:52:21,NA,13-07-2016,NA
2972,City,NA,No Cars Available,06:55:45,NA,13-07-2016,NA
2980,City,NA,No Cars Available,06:57:15,NA,13-07-2016,NA
2981,City,NA,No Cars Available,07:03:27,NA,13-07-2016,NA
2984,City,NA,No Cars Available,07:05:33,NA,13-07-2016,NA
2999,Airport,NA,No Cars Available,07:10:18,NA,13-07-2016,NA
3003,City,NA,No Cars Available,07:13:39,NA,13-07-2016,NA
3000,City,NA,No Cars Available,07:16:37,NA,13-07-2016,NA
3007,City,NA,No Cars Available,07:21:15,NA,13-07-2016,NA
3002,City,NA,No Cars Available,07:21:45,NA,13-07-2016,NA
3011,City,NA,No Cars Available,07:22:33,NA,13-07-2016,NA
3029,City,NA,No Cars Available,07:36:22,NA,13-07-2016,NA
3047,City,NA,No Cars Available,07:42:40,NA,13-07-2016,NA
3046,City,NA,No Cars Available,07:43:36,NA,13-07-2016,NA
3056,City,NA,No Cars Available,07:48:26,NA,13-07-2016,NA
3058,City,NA,No Cars Available,07:55:34,NA,13-07-2016,NA
3071,City,NA,No Cars Available,08:07:03,NA,13-07-2016,NA
3077,City,NA,No Cars Available,08:12:02,NA,13-07-2016,NA
3078,City,NA,No Cars Available,08:14:30,NA,13-07-2016,NA
3095,City,NA,No Cars Available,08:15:08,NA,13-07-2016,NA
3091,City,NA,No Cars Available,08:16:05,NA,13-07-2016,NA
3087,City,NA,No Cars Available,08:19:00,NA,13-07-2016,NA
3093,City,NA,No Cars Available,08:23:33,NA,13-07-2016,NA
3103,City,NA,No Cars Available,08:23:52,NA,13-07-2016,NA
3102,City,NA,No Cars Available,08:27:14,NA,13-07-2016,NA
3106,City,NA,No Cars Available,08:27:41,NA,13-07-2016,NA
3105,City,NA,No Cars Available,08:29:20,NA,13-07-2016,NA
3128,City,NA,No Cars Available,08:33:01,NA,13-07-2016,NA
3116,City,NA,No Cars Available,08:34:31,NA,13-07-2016,NA
3115,City,NA,No Cars Available,08:37:42,NA,13-07-2016,NA
3121,City,NA,No Cars Available,08:39:51,NA,13-07-2016,NA
3124,City,NA,No Cars Available,08:40:39,NA,13-07-2016,NA
3127,City,NA,No Cars Available,08:41:04,NA,13-07-2016,NA
3133,City,NA,No Cars Available,08:42:30,NA,13-07-2016,NA
3136,City,NA,No Cars Available,08:51:28,NA,13-07-2016,NA
3164,City,NA,No Cars Available,09:05:28,NA,13-07-2016,NA
3165,City,NA,No Cars Available,09:09:20,NA,13-07-2016,NA
3167,City,NA,No Cars Available,09:10:21,NA,13-07-2016,NA
3178,City,NA,No Cars Available,09:20:15,NA,13-07-2016,NA
3195,City,NA,No Cars Available,09:34:47,NA,13-07-2016,NA
3204,City,NA,No Cars Available,09:37:15,NA,13-07-2016,NA
3199,City,NA,No Cars Available,09:41:57,NA,13-07-2016,NA
3219,City,NA,No Cars Available,09:45:12,NA,13-07-2016,NA
3209,City,NA,No Cars Available,09:52:16,NA,13-07-2016,NA
3225,City,NA,No Cars Available,09:59:46,NA,13-07-2016,NA
3241,City,NA,No Cars Available,10:04:45,NA,13-07-2016,NA
3234,City,NA,No Cars Available,10:05:27,NA,13-07-2016,NA
3239,City,NA,No Cars Available,10:05:47,NA,13-07-2016,NA
3252,City,NA,No Cars Available,10:07:58,NA,13-07-2016,NA
3244,City,NA,No Cars Available,10:09:09,NA,13-07-2016,NA
3246,City,NA,No Cars Available,10:11:23,NA,13-07-2016,NA
3257,City,NA,No Cars Available,10:12:07,NA,13-07-2016,NA
3251,City,NA,No Cars Available,10:12:52,NA,13-07-2016,NA
3247,City,NA,No Cars Available,10:13:08,NA,13-07-2016,NA
3259,City,NA,No Cars Available,10:16:53,NA,13-07-2016,NA
3267,City,NA,No Cars Available,10:25:44,NA,13-07-2016,NA
3269,Airport,NA,No Cars Available,10:31:15,NA,13-07-2016,NA
3272,City,NA,No Cars Available,10:38:09,NA,13-07-2016,NA
3278,City,NA,No Cars Available,10:40:21,NA,13-07-2016,NA
3279,Airport,NA,No Cars Available,10:41:58,NA,13-07-2016,NA
3284,Airport,NA,No Cars Available,10:49:30,NA,13-07-2016,NA
3288,City,NA,No Cars Available,11:03:57,NA,13-07-2016,NA
3290,City,NA,No Cars Available,11:14:32,NA,13-07-2016,NA
3296,City,NA,No Cars Available,11:39:17,NA,13-07-2016,NA
3308,City,NA,No Cars Available,11:58:29,NA,13-07-2016,NA
3322,City,NA,No Cars Available,12:21:27,NA,13-07-2016,NA
3325,Airport,NA,No Cars Available,12:26:46,NA,13-07-2016,NA
3332,City,NA,No Cars Available,12:34:06,NA,13-07-2016,NA
3331,City,NA,No Cars Available,12:37:35,NA,13-07-2016,NA
3335,City,NA,No Cars Available,12:39:01,NA,13-07-2016,NA
3345,Airport,NA,No Cars Available,13:04:58,NA,13-07-2016,NA
3350,City,NA,No Cars Available,13:17:08,NA,13-07-2016,NA
3349,Airport,NA,No Cars Available,13:18:21,NA,13-07-2016,NA
3361,City,NA,No Cars Available,13:32:11,NA,13-07-2016,NA
3356,Airport,NA,No Cars Available,13:32:46,NA,13-07-2016,NA
3364,Airport,NA,No Cars Available,13:41:21,NA,13-07-2016,NA
3368,City,NA,No Cars Available,13:53:34,NA,13-07-2016,NA
3371,City,NA,No Cars Available,14:02:38,NA,13-07-2016,NA
3373,City,NA,No Cars Available,14:06:55,NA,13-07-2016,NA
3374,City,NA,No Cars Available,14:13:45,NA,13-07-2016,NA
3376,Airport,NA,No Cars Available,14:18:40,NA,13-07-2016,NA
3386,Airport,NA,No Cars Available,14:39:43,NA,13-07-2016,NA
3389,City,NA,No Cars Available,14:39:52,NA,13-07-2016,NA
3390,Airport,NA,No Cars Available,14:40:57,NA,13-07-2016,NA
3401,City,NA,No Cars Available,15:11:36,NA,13-07-2016,NA
3402,Airport,NA,No Cars Available,15:12:06,NA,13-07-2016,NA
3398,City,NA,No Cars Available,15:12:10,NA,13-07-2016,NA
3406,Airport,NA,No Cars Available,15:20:18,NA,13-07-2016,NA
3410,Airport,NA,No Cars Available,15:24:21,NA,13-07-2016,NA
3409,City,NA,No Cars Available,15:25:37,NA,13-07-2016,NA
3417,City,NA,No Cars Available,15:41:19,NA,13-07-2016,NA
3426,City,NA,No Cars Available,15:56:08,NA,13-07-2016,NA
3435,City,NA,No Cars Available,16:07:19,NA,13-07-2016,NA
3439,City,NA,No Cars Available,16:19:43,NA,13-07-2016,NA
3442,City,NA,No Cars Available,16:29:42,NA,13-07-2016,NA
3443,City,NA,No Cars Available,16:35:25,NA,13-07-2016,NA
3447,City,NA,No Cars Available,16:42:32,NA,13-07-2016,NA
3463,Airport,NA,No Cars Available,17:08:21,NA,13-07-2016,NA
3464,Airport,NA,No Cars Available,17:11:08,NA,13-07-2016,NA
3473,Airport,NA,No Cars Available,17:13:27,NA,13-07-2016,NA
3470,Airport,NA,No Cars Available,17:15:57,NA,13-07-2016,NA
3474,Airport,NA,No Cars Available,17:18:26,NA,13-07-2016,NA
3467,Airport,NA,No Cars Available,17:19:44,NA,13-07-2016,NA
3481,Airport,NA,No Cars Available,17:20:26,NA,13-07-2016,NA
3479,Airport,NA,No Cars Available,17:20:33,NA,13-07-2016,NA
3487,Airport,NA,No Cars Available,17:20:58,NA,13-07-2016,NA
3476,Airport,NA,No Cars Available,17:23:00,NA,13-07-2016,NA
3484,City,NA,No Cars Available,17:25:02,NA,13-07-2016,NA
3491,Airport,NA,No Cars Available,17:27:11,NA,13-07-2016,NA
3488,Airport,NA,No Cars Available,17:27:28,NA,13-07-2016,NA
3490,Airport,NA,No Cars Available,17:27:33,NA,13-07-2016,NA
3493,Airport,NA,No Cars Available,17:28:40,NA,13-07-2016,NA
3492,Airport,NA,No Cars Available,17:29:27,NA,13-07-2016,NA
3480,Airport,NA,No Cars Available,17:29:50,NA,13-07-2016,NA
3489,Airport,NA,No Cars Available,17:31:41,NA,13-07-2016,NA
3502,Airport,NA,No Cars Available,17:32:02,NA,13-07-2016,NA
3494,Airport,NA,No Cars Available,17:33:35,NA,13-07-2016,NA
3501,Airport,NA,No Cars Available,17:36:04,NA,13-07-2016,NA
3503,Airport,NA,No Cars Available,17:38:56,NA,13-07-2016,NA
3509,Airport,NA,No Cars Available,17:39:26,NA,13-07-2016,NA
3504,Airport,NA,No Cars Available,17:41:03,NA,13-07-2016,NA
3512,Airport,NA,No Cars Available,17:41:10,NA,13-07-2016,NA
3519,Airport,NA,No Cars Available,17:41:45,NA,13-07-2016,NA
3516,Airport,NA,No Cars Available,17:41:48,NA,13-07-2016,NA
3513,Airport,NA,No Cars Available,17:42:08,NA,13-07-2016,NA
3515,Airport,NA,No Cars Available,17:42:15,NA,13-07-2016,NA
3521,Airport,NA,No Cars Available,17:45:55,NA,13-07-2016,NA
3527,Airport,NA,No Cars Available,17:46:00,NA,13-07-2016,NA
3526,Airport,NA,No Cars Available,17:48:12,NA,13-07-2016,NA
3522,Airport,NA,No Cars Available,17:49:33,NA,13-07-2016,NA
3536,Airport,NA,No Cars Available,17:51:55,NA,13-07-2016,NA
3534,Airport,NA,No Cars Available,17:51:58,NA,13-07-2016,NA
3537,Airport,NA,No Cars Available,17:55:23,NA,13-07-2016,NA
3533,Airport,NA,No Cars Available,17:56:19,NA,13-07-2016,NA
3535,Airport,NA,No Cars Available,17:56:59,NA,13-07-2016,NA
3532,Airport,NA,No Cars Available,17:57:15,NA,13-07-2016,NA
3547,Airport,NA,No Cars Available,17:57:17,NA,13-07-2016,NA
3531,Airport,NA,No Cars Available,17:57:42,NA,13-07-2016,NA
3538,Airport,NA,No Cars Available,17:58:43,NA,13-07-2016,NA
3543,Airport,NA,No Cars Available,17:59:39,NA,13-07-2016,NA
3539,Airport,NA,No Cars Available,18:02:39,NA,13-07-2016,NA
3542,Airport,NA,No Cars Available,18:05:07,NA,13-07-2016,NA
3553,Airport,NA,No Cars Available,18:08:59,NA,13-07-2016,NA
3562,Airport,NA,No Cars Available,18:09:11,NA,13-07-2016,NA
3550,Airport,NA,No Cars Available,18:10:05,NA,13-07-2016,NA
3551,Airport,NA,No Cars Available,18:10:20,NA,13-07-2016,NA
3557,Airport,NA,No Cars Available,18:10:22,NA,13-07-2016,NA
3560,Airport,NA,No Cars Available,18:10:53,NA,13-07-2016,NA
3566,Airport,NA,No Cars Available,18:13:04,NA,13-07-2016,NA
3567,Airport,NA,No Cars Available,18:14:22,NA,13-07-2016,NA
3554,Airport,NA,No Cars Available,18:14:44,NA,13-07-2016,NA
3556,Airport,NA,No Cars Available,18:15:20,NA,13-07-2016,NA
3563,Airport,NA,No Cars Available,18:16:37,NA,13-07-2016,NA
3569,Airport,NA,No Cars Available,18:19:52,NA,13-07-2016,NA
3571,Airport,NA,No Cars Available,18:22:10,NA,13-07-2016,NA
3574,Airport,NA,No Cars Available,18:22:50,NA,13-07-2016,NA
3568,Airport,NA,No Cars Available,18:22:52,NA,13-07-2016,NA
3576,Airport,NA,No Cars Available,18:23:10,NA,13-07-2016,NA
3570,Airport,NA,No Cars Available,18:24:42,NA,13-07-2016,NA
3578,Airport,NA,No Cars Available,18:26:07,NA,13-07-2016,NA
3579,Airport,NA,No Cars Available,18:26:31,NA,13-07-2016,NA
3582,Airport,NA,No Cars Available,18:27:03,NA,13-07-2016,NA
3589,Airport,NA,No Cars Available,18:27:30,NA,13-07-2016,NA
3580,Airport,NA,No Cars Available,18:27:38,NA,13-07-2016,NA
3575,Airport,NA,No Cars Available,18:27:50,NA,13-07-2016,NA
3573,City,NA,No Cars Available,18:29:42,NA,13-07-2016,NA
3592,Airport,NA,No Cars Available,18:29:53,NA,13-07-2016,NA
3587,Airport,NA,No Cars Available,18:30:58,NA,13-07-2016,NA
3586,Airport,NA,No Cars Available,18:32:31,NA,13-07-2016,NA
3581,Airport,NA,No Cars Available,18:32:52,NA,13-07-2016,NA
3588,Airport,NA,No Cars Available,18:33:48,NA,13-07-2016,NA
3591,Airport,NA,No Cars Available,18:33:53,NA,13-07-2016,NA
3595,Airport,NA,No Cars Available,18:35:14,NA,13-07-2016,NA
3597,Airport,NA,No Cars Available,18:36:44,NA,13-07-2016,NA
3599,Airport,NA,No Cars Available,18:38:39,NA,13-07-2016,NA
3596,Airport,NA,No Cars Available,18:39:24,NA,13-07-2016,NA
3604,Airport,NA,No Cars Available,18:43:05,NA,13-07-2016,NA
3603,Airport,NA,No Cars Available,18:44:18,NA,13-07-2016,NA
3605,Airport,NA,No Cars Available,18:44:35,NA,13-07-2016,NA
3600,Airport,NA,No Cars Available,18:45:35,NA,13-07-2016,NA
3607,Airport,NA,No Cars Available,18:45:35,NA,13-07-2016,NA
3608,Airport,NA,No Cars Available,18:47:45,NA,13-07-2016,NA
3611,Airport,NA,No Cars Available,18:48:37,NA,13-07-2016,NA
3609,City,NA,No Cars Available,18:49:22,NA,13-07-2016,NA
3610,Airport,NA,No Cars Available,18:49:37,NA,13-07-2016,NA
3616,Airport,NA,No Cars Available,18:49:39,NA,13-07-2016,NA
3606,Airport,NA,No Cars Available,18:50:47,NA,13-07-2016,NA
3614,City,NA,No Cars Available,18:51:25,NA,13-07-2016,NA
3618,Airport,NA,No Cars Available,18:52:47,NA,13-07-2016,NA
3612,Airport,NA,No Cars Available,18:53:47,NA,13-07-2016,NA
3623,Airport,NA,No Cars Available,18:54:25,NA,13-07-2016,NA
3619,Airport,NA,No Cars Available,18:55:46,NA,13-07-2016,NA
3627,Airport,NA,No Cars Available,18:57:10,NA,13-07-2016,NA
3635,Airport,NA,No Cars Available,18:58:18,NA,13-07-2016,NA
3629,Airport,NA,No Cars Available,18:58:26,NA,13-07-2016,NA
3626,Airport,NA,No Cars Available,19:00:30,NA,13-07-2016,NA
3633,City,NA,No Cars Available,19:00:33,NA,13-07-2016,NA
3637,Airport,NA,No Cars Available,19:05:33,NA,13-07-2016,NA
3639,Airport,NA,No Cars Available,19:05:47,NA,13-07-2016,NA
3628,Airport,NA,No Cars Available,19:06:14,NA,13-07-2016,NA
3642,Airport,NA,No Cars Available,19:07:22,NA,13-07-2016,NA
3636,Airport,NA,No Cars Available,19:07:30,NA,13-07-2016,NA
3647,Airport,NA,No Cars Available,19:09:37,NA,13-07-2016,NA
3655,Airport,NA,No Cars Available,19:11:24,NA,13-07-2016,NA
3643,Airport,NA,No Cars Available,19:12:31,NA,13-07-2016,NA
3654,Airport,NA,No Cars Available,19:15:11,NA,13-07-2016,NA
3652,Airport,NA,No Cars Available,19:16:09,NA,13-07-2016,NA
3650,Airport,NA,No Cars Available,19:17:13,NA,13-07-2016,NA
3665,Airport,NA,No Cars Available,19:21:54,NA,13-07-2016,NA
3663,Airport,NA,No Cars Available,19:22:20,NA,13-07-2016,NA
3664,Airport,NA,No Cars Available,19:22:42,NA,13-07-2016,NA
3659,Airport,NA,No Cars Available,19:24:25,NA,13-07-2016,NA
3677,Airport,NA,No Cars Available,19:24:59,NA,13-07-2016,NA
3670,Airport,NA,No Cars Available,19:25:15,NA,13-07-2016,NA
3669,Airport,NA,No Cars Available,19:25:45,NA,13-07-2016,NA
3675,Airport,NA,No Cars Available,19:25:56,NA,13-07-2016,NA
3682,Airport,NA,No Cars Available,19:31:18,NA,13-07-2016,NA
3674,Airport,NA,No Cars Available,19:31:23,NA,13-07-2016,NA
3678,Airport,NA,No Cars Available,19:33:06,NA,13-07-2016,NA
3673,Airport,NA,No Cars Available,19:35:06,NA,13-07-2016,NA
3687,Airport,NA,No Cars Available,19:35:08,NA,13-07-2016,NA
3683,Airport,NA,No Cars Available,19:36:32,NA,13-07-2016,NA
3685,Airport,NA,No Cars Available,19:37:11,NA,13-07-2016,NA
3684,Airport,NA,No Cars Available,19:38:01,NA,13-07-2016,NA
3692,Airport,NA,No Cars Available,19:40:17,NA,13-07-2016,NA
3680,Airport,NA,No Cars Available,19:40:23,NA,13-07-2016,NA
3689,Airport,NA,No Cars Available,19:41:10,NA,13-07-2016,NA
3696,Airport,NA,No Cars Available,19:43:04,NA,13-07-2016,NA
3693,Airport,NA,No Cars Available,19:43:10,NA,13-07-2016,NA
3695,Airport,NA,No Cars Available,19:43:55,NA,13-07-2016,NA
3709,Airport,NA,No Cars Available,19:44:06,NA,13-07-2016,NA
3708,Airport,NA,No Cars Available,19:45:28,NA,13-07-2016,NA
3699,Airport,NA,No Cars Available,19:45:37,NA,13-07-2016,NA
3691,Airport,NA,No Cars Available,19:46:25,NA,13-07-2016,NA
3705,Airport,NA,No Cars Available,19:47:39,NA,13-07-2016,NA
3707,Airport,NA,No Cars Available,19:48:27,NA,13-07-2016,NA
3706,Airport,NA,No Cars Available,19:49:05,NA,13-07-2016,NA
3702,Airport,NA,No Cars Available,19:50:13,NA,13-07-2016,NA
3700,Airport,NA,No Cars Available,19:50:19,NA,13-07-2016,NA
3712,Airport,NA,No Cars Available,19:51:31,NA,13-07-2016,NA
3698,Airport,NA,No Cars Available,19:51:48,NA,13-07-2016,NA
3710,Airport,NA,No Cars Available,19:51:59,NA,13-07-2016,NA
3714,Airport,NA,No Cars Available,19:53:41,NA,13-07-2016,NA
3720,Airport,NA,No Cars Available,19:55:51,NA,13-07-2016,NA
3719,Airport,NA,No Cars Available,19:58:25,NA,13-07-2016,NA
3717,Airport,NA,No Cars Available,19:58:46,NA,13-07-2016,NA
3715,Airport,NA,No Cars Available,19:59:20,NA,13-07-2016,NA
3713,Airport,NA,No Cars Available,19:59:37,NA,13-07-2016,NA
3716,Airport,NA,No Cars Available,20:01:01,NA,13-07-2016,NA
3726,Airport,NA,No Cars Available,20:04:40,NA,13-07-2016,NA
3724,Airport,NA,No Cars Available,20:04:44,NA,13-07-2016,NA
3721,Airport,NA,No Cars Available,20:04:47,NA,13-07-2016,NA
3729,Airport,NA,No Cars Available,20:05:16,NA,13-07-2016,NA
3731,Airport,NA,No Cars Available,20:06:18,NA,13-07-2016,NA
3733,Airport,NA,No Cars Available,20:10:18,NA,13-07-2016,NA
3730,Airport,NA,No Cars Available,20:11:01,NA,13-07-2016,NA
3735,Airport,NA,No Cars Available,20:11:29,NA,13-07-2016,NA
3734,Airport,NA,No Cars Available,20:12:37,NA,13-07-2016,NA
3737,Airport,NA,No Cars Available,20:19:40,NA,13-07-2016,NA
3736,Airport,NA,No Cars Available,20:20:28,NA,13-07-2016,NA
3746,Airport,NA,No Cars Available,20:22:32,NA,13-07-2016,NA
3747,Airport,NA,No Cars Available,20:25:39,NA,13-07-2016,NA
3751,Airport,NA,No Cars Available,20:29:44,NA,13-07-2016,NA
3750,Airport,NA,No Cars Available,20:30:48,NA,13-07-2016,NA
3752,Airport,NA,No Cars Available,20:31:09,NA,13-07-2016,NA
3754,Airport,NA,No Cars Available,20:32:20,NA,13-07-2016,NA
3749,Airport,NA,No Cars Available,20:32:47,NA,13-07-2016,NA
3757,Airport,NA,No Cars Available,20:33:07,NA,13-07-2016,NA
3765,Airport,NA,No Cars Available,20:35:05,NA,13-07-2016,NA
3756,Airport,NA,No Cars Available,20:35:23,NA,13-07-2016,NA
3764,Airport,NA,No Cars Available,20:35:36,NA,13-07-2016,NA
3770,Airport,NA,No Cars Available,20:39:19,NA,13-07-2016,NA
3778,Airport,NA,No Cars Available,20:40:26,NA,13-07-2016,NA
3772,Airport,NA,No Cars Available,20:40:37,NA,13-07-2016,NA
3760,Airport,NA,No Cars Available,20:40:53,NA,13-07-2016,NA
3779,Airport,NA,No Cars Available,20:42:31,NA,13-07-2016,NA
3773,Airport,NA,No Cars Available,20:43:54,NA,13-07-2016,NA
3769,Airport,NA,No Cars Available,20:44:38,NA,13-07-2016,NA
3781,Airport,NA,No Cars Available,20:44:50,NA,13-07-2016,NA
3785,City,NA,No Cars Available,20:45:01,NA,13-07-2016,NA
3776,Airport,NA,No Cars Available,20:45:56,NA,13-07-2016,NA
3775,Airport,NA,No Cars Available,20:46:35,NA,13-07-2016,NA
3783,Airport,NA,No Cars Available,20:48:35,NA,13-07-2016,NA
3784,Airport,NA,No Cars Available,20:49:06,NA,13-07-2016,NA
3787,Airport,NA,No Cars Available,20:49:24,NA,13-07-2016,NA
3791,Airport,NA,No Cars Available,20:51:10,NA,13-07-2016,NA
3796,Airport,NA,No Cars Available,20:51:18,NA,13-07-2016,NA
3790,Airport,NA,No Cars Available,20:52:04,NA,13-07-2016,NA
3792,Airport,NA,No Cars Available,20:53:15,NA,13-07-2016,NA
3793,Airport,NA,No Cars Available,20:54:38,NA,13-07-2016,NA
3797,Airport,NA,No Cars Available,20:56:07,NA,13-07-2016,NA
3800,Airport,NA,No Cars Available,20:56:26,NA,13-07-2016,NA
3803,Airport,NA,No Cars Available,20:58:17,NA,13-07-2016,NA
3799,City,NA,No Cars Available,20:58:40,NA,13-07-2016,NA
3802,Airport,NA,No Cars Available,21:00:00,NA,13-07-2016,NA
3811,Airport,NA,No Cars Available,21:02:40,NA,13-07-2016,NA
3805,Airport,NA,No Cars Available,21:03:19,NA,13-07-2016,NA
3815,Airport,NA,No Cars Available,21:07:33,NA,13-07-2016,NA
3812,City,NA,No Cars Available,21:09:20,NA,13-07-2016,NA
3816,Airport,NA,No Cars Available,21:09:28,NA,13-07-2016,NA
3821,Airport,NA,No Cars Available,21:10:59,NA,13-07-2016,NA
3814,Airport,NA,No Cars Available,21:11:29,NA,13-07-2016,NA
3829,Airport,NA,No Cars Available,21:13:20,NA,13-07-2016,NA
3825,Airport,NA,No Cars Available,21:14:01,NA,13-07-2016,NA
3833,Airport,NA,No Cars Available,21:18:49,NA,13-07-2016,NA
3823,Airport,NA,No Cars Available,21:20:00,NA,13-07-2016,NA
3828,City,NA,No Cars Available,21:20:59,NA,13-07-2016,NA
3836,Airport,NA,No Cars Available,21:21:26,NA,13-07-2016,NA
3824,Airport,NA,No Cars Available,21:22:11,NA,13-07-2016,NA
3832,Airport,NA,No Cars Available,21:23:59,NA,13-07-2016,NA
3846,Airport,NA,No Cars Available,21:25:46,NA,13-07-2016,NA
3837,Airport,NA,No Cars Available,21:27:41,NA,13-07-2016,NA
3835,Airport,NA,No Cars Available,21:27:42,NA,13-07-2016,NA
3838,Airport,NA,No Cars Available,21:28:20,NA,13-07-2016,NA
3844,Airport,NA,No Cars Available,21:28:29,NA,13-07-2016,NA
3845,Airport,NA,No Cars Available,21:30:19,NA,13-07-2016,NA
3842,Airport,NA,No Cars Available,21:33:44,NA,13-07-2016,NA
3853,Airport,NA,No Cars Available,21:34:46,NA,13-07-2016,NA
3848,Airport,NA,No Cars Available,21:34:47,NA,13-07-2016,NA
3860,Airport,NA,No Cars Available,21:36:01,NA,13-07-2016,NA
3855,Airport,NA,No Cars Available,21:36:25,NA,13-07-2016,NA
3862,City,NA,No Cars Available,21:37:00,NA,13-07-2016,NA
3854,Airport,NA,No Cars Available,21:37:17,NA,13-07-2016,NA
3851,Airport,NA,No Cars Available,21:38:06,NA,13-07-2016,NA
3858,Airport,NA,No Cars Available,21:38:48,NA,13-07-2016,NA
3869,Airport,NA,No Cars Available,21:43:47,NA,13-07-2016,NA
3864,Airport,NA,No Cars Available,21:45:06,NA,13-07-2016,NA
3861,Airport,NA,No Cars Available,21:47:25,NA,13-07-2016,NA
3873,Airport,NA,No Cars Available,21:47:58,NA,13-07-2016,NA
3868,Airport,NA,No Cars Available,21:48:20,NA,13-07-2016,NA
3870,Airport,NA,No Cars Available,21:48:57,NA,13-07-2016,NA
3871,Airport,NA,No Cars Available,21:49:18,NA,13-07-2016,NA
3884,Airport,NA,No Cars Available,21:51:47,NA,13-07-2016,NA
3878,Airport,NA,No Cars Available,21:51:55,NA,13-07-2016,NA
3894,Airport,NA,No Cars Available,21:52:24,NA,13-07-2016,NA
3885,Airport,NA,No Cars Available,21:53:07,NA,13-07-2016,NA
3877,Airport,NA,No Cars Available,21:53:34,NA,13-07-2016,NA
3886,Airport,NA,No Cars Available,21:53:48,NA,13-07-2016,NA
3874,Airport,NA,No Cars Available,21:54:13,NA,13-07-2016,NA
3893,Airport,NA,No Cars Available,21:56:38,NA,13-07-2016,NA
3891,Airport,NA,No Cars Available,21:57:08,NA,13-07-2016,NA
3888,Airport,NA,No Cars Available,21:57:45,NA,13-07-2016,NA
3876,Airport,NA,No Cars Available,21:58:16,NA,13-07-2016,NA
3875,Airport,NA,No Cars Available,21:59:13,NA,13-07-2016,NA
3898,Airport,NA,No Cars Available,21:59:30,NA,13-07-2016,NA
3895,Airport,NA,No Cars Available,22:01:49,NA,13-07-2016,NA
3900,Airport,NA,No Cars Available,22:03:00,NA,13-07-2016,NA
3904,Airport,NA,No Cars Available,22:03:45,NA,13-07-2016,NA
3892,Airport,NA,No Cars Available,22:05:11,NA,13-07-2016,NA
3899,Airport,NA,No Cars Available,22:05:37,NA,13-07-2016,NA
3910,Airport,NA,No Cars Available,22:05:57,NA,13-07-2016,NA
3901,Airport,NA,No Cars Available,22:09:27,NA,13-07-2016,NA
3902,Airport,NA,No Cars Available,22:09:31,NA,13-07-2016,NA
3903,Airport,NA,No Cars Available,22:11:11,NA,13-07-2016,NA
3906,Airport,NA,No Cars Available,22:12:01,NA,13-07-2016,NA
3907,Airport,NA,No Cars Available,22:12:13,NA,13-07-2016,NA
3918,City,NA,No Cars Available,22:12:25,NA,13-07-2016,NA
3912,Airport,NA,No Cars Available,22:12:35,NA,13-07-2016,NA
3928,City,NA,No Cars Available,22:14:33,NA,13-07-2016,NA
3911,Airport,NA,No Cars Available,22:14:56,NA,13-07-2016,NA
3923,City,NA,No Cars Available,22:18:14,NA,13-07-2016,NA
3922,City,NA,No Cars Available,22:18:36,NA,13-07-2016,NA
3931,Airport,NA,No Cars Available,22:21:30,NA,13-07-2016,NA
3930,City,NA,No Cars Available,22:22:57,NA,13-07-2016,NA
3921,City,NA,No Cars Available,22:23:03,NA,13-07-2016,NA
3926,Airport,NA,No Cars Available,22:23:25,NA,13-07-2016,NA
3919,Airport,NA,No Cars Available,22:23:26,NA,13-07-2016,NA
3933,Airport,NA,No Cars Available,22:27:01,NA,13-07-2016,NA
3937,City,NA,No Cars Available,22:28:10,NA,13-07-2016,NA
3929,Airport,NA,No Cars Available,22:28:45,NA,13-07-2016,NA
3941,City,NA,No Cars Available,22:30:11,NA,13-07-2016,NA
3936,City,NA,No Cars Available,22:30:44,NA,13-07-2016,NA
3946,Airport,NA,No Cars Available,22:36:50,NA,13-07-2016,NA
3938,City,NA,No Cars Available,22:37:24,NA,13-07-2016,NA
3949,City,NA,No Cars Available,22:40:37,NA,13-07-2016,NA
3958,Airport,NA,No Cars Available,22:46:01,NA,13-07-2016,NA
3951,Airport,NA,No Cars Available,22:46:03,NA,13-07-2016,NA
3962,City,NA,No Cars Available,22:47:26,NA,13-07-2016,NA
3961,City,NA,No Cars Available,22:50:57,NA,13-07-2016,NA
3963,Airport,NA,No Cars Available,22:55:25,NA,13-07-2016,NA
3967,City,NA,No Cars Available,22:57:16,NA,13-07-2016,NA
3968,Airport,NA,No Cars Available,22:59:34,NA,13-07-2016,NA
3971,City,NA,No Cars Available,22:59:42,NA,13-07-2016,NA
